0	0
406	8.12881E-05
513	9.47233E-05
620	0.000108159
727	0.000121594
834	0.000135029
941	0.000148464
1048	0.000161899
1155	0.000175335
1262	0.00018877
1369	0.000198181
1476	0.000206374
1583	0.000214567
1690	0.00022276
1797	0.000230954
1904	0.000239147
2011	0.00024734
2118	0.000255533
2225	0.00026353
2332	0.00026938
2439	0.000275231
2546	0.000281082
2653	0.000286933
2760	0.000292784
2867	0.000298634
2974	0.000304485
3081	0.000310336
3188	0.000315458
3295	0.00031949
3402	0.000323522
3509	0.000327555
3616	0.000331587
3723	0.000335619
3830	0.000339651
3937	0.000343683
4044	0.000347715
4151	0.000351747
4258	0.00035578
4365	0.000359812
4472	0.000363844
4579	0.000367876
4686	0.000371908
4793	0.00037594
4900	0.000379973
5007	0.000384005
5114	0.000388037
5221	0.000392069
5328	0.000395976
5435	0.00039898
5542	0.000401983
5649	0.000404987
5756	0.00040799
5863	0.000410993
5970	0.000413997
6077	0.000417
6184	0.000420003
6291	0.000423007
6398	0.00042601
6505	0.000429013
6612	0.000432017
6719	0.00043502
6826	0.000438024
6933	0.000441027
7040	0.00044403
7147	0.000447034
7254	0.000450037
7361	0.00045304
7468	0.000456044
7575	0.000458531
7682	0.000460922
7789	0.000463312
7896	0.000465702
8003	0.000468093
8110	0.000470483
8217	0.000472874
8324	0.000475264
8431	0.000477655
8538	0.000480045
8645	0.000482436
8752	0.000484826
8859	0.000487217
8966	0.000489607
9073	0.000491998
9180	0.000494388
9287	0.000496778
9394	0.000499169
9501	0.000501559
9608	0.00050395
9715	0.000506114
9822	0.000508103
9929	0.000510092
10036	0.00051208
10143	0.000514069
10250	0.000516057
10357	0.000518046
10464	0.000520035
10571	0.000522023
10678	0.000524012
10785	0.000526
10892	0.000527989
10999	0.000529978
11106	0.000531966
11213	0.000533955
11320	0.000535943
11427	0.000537932
11534	0.000539921
11641	0.000541909
11748	0.000543898
11855	0.000545806
11962	0.000547509
12069	0.000549213
12176	0.000550916
12283	0.00055262
12390	0.000554323
12497	0.000556027
12604	0.00055773
12711	0.000559434
12818	0.000561137
12925	0.000562841
13032	0.000564545
13139	0.000566248
13246	0.000567952
13353	0.000569655
13460	0.000571359
13567	0.000573062
13674	0.000574766
13781	0.000576469
13888	0.000578173
13995	0.000579876
14102	0.000581365
14209	0.000582855
14316	0.000584345
14423	0.000585834
14530	0.000587324
14637	0.000588814
14744	0.000590303
14851	0.000591793
14958	0.000593283
15065	0.000594773
15172	0.000596262
15279	0.000597752
15386	0.000599242
15493	0.000600731
15600	0.000602221
15707	0.000603711
15814	0.0006052
15921	0.00060669
16028	0.00060818
16135	0.00060967
16242	0.000611038
16349	0.000612361
16456	0.000613684
16563	0.000615007
16670	0.00061633
16777	0.000617653
16884	0.000618976
16991	0.000620298
17098	0.000621621
17205	0.000622944
17312	0.000624267
17419	0.00062559
17526	0.000626913
17633	0.000628236
17740	0.000629559
17847	0.000630881
17954	0.000632204
18061	0.000633527
18168	0.00063485
18275	0.000636173
18382	0.000637436
18489	0.000638625
18596	0.000639814
18703	0.000641003
18810	0.000642191
18917	0.00064338
19024	0.000644569
19131	0.000645758
19238	0.000646947
19345	0.000648135
19452	0.000649324
19559	0.000650513
19666	0.000651702
19773	0.000652891
19880	0.000654079
19987	0.000655268
20094	0.000656457
20201	0.000657646
20308	0.000658835
20415	0.000660024
20522	0.0006612
20629	0.000662316
20736	0.000663431
20843	0.000664547
20950	0.000665662
21057	0.000666778
21164	0.000667894
21271	0.000669009
21378	0.000670125
21485	0.00067124
21592	0.000672356
21699	0.000673471
