0	0
406	2.40E-05
513	0.000247217
620	5.17E-05
727	7.93E-05
834	-3.69E-05
941	0.000143902
1048	0.000162351
1155	0.000130988
1262	0.000223233
1369	0.00019187
1476	0.000241682
1583	0.000212164
1690	0.000151282
1797	0.000269356
1904	0.000247217
2011	0.000156817
2118	0.000284115
2225	0.000321013
2332	0.000269356
2439	0.000234303
2546	0.000309944
2653	0.000317323
2760	0.000378205
2867	0.000271201
2974	0.000326548
3081	0.000332082
3188	0.000280425
3295	0.00027858
3402	0.00019187
3509	0.000413258
3616	0.000237992
3723	0.000247217
3830	0.000311789
3937	0.00037636
4044	0.000402189
4151	0.000381895
4258	0.000416948
4365	0.000315478
4472	0.000284115
4579	0.000261976
4686	0.000361601
4793	0.000304409
4900	0.000237992
5007	0.000273046
5114	0.000374515
5221	0.00028596
5328	0.000182645
5435	0.000291495
5542	0.000284115
5649	0.000284115
5756	0.000300719
5863	0.00038374
5970	0.000317323
6077	0.000335772
6184	0.000232458
6291	0.000453846
6398	0.00029334
6505	0.00029334
6612	0.000431707
6719	0.000411413
6826	0.000359756
6933	0.000308099
7040	0.000309944
7147	0.000411413
7254	0.000348687
7361	0.000531332
7468	0.000392964
7575	0.000433552
7682	0.000370825
7789	0.000271201
7896	0.000300719
8003	0.000265666
8110	0.000407724
8217	0.000326548
8324	0.000492589
8431	0.000498124
8538	0.000479675
8645	0.000370825
8752	0.000540556
8859	0.000326548
8966	0.000475985
9073	0.000428017
9180	0.000348687
9287	0.00047045
9394	0.000533177
9501	0.000422483
9608	0.000457536
9715	0.000525797
9822	0.000428017
9929	0.000592214
10036	0.000625422
10143	0.00048152
10250	0.00047783
10357	0.000535022
10464	0.000505503
10571	0.000496279
10678	0.000416948
10785	0.000499969
10892	0.000494434
10999	0.000413258
11106	0.000457536
11213	0.000391119
11320	0.000409568
11427	0.000453846
11534	0.000682614
11641	0.000538712
11748	0.000523952
11855	0.000499969
11962	0.000518418
12069	0.000636491
12176	0.000499969
12283	0.000582989
12390	0.000553471
12497	0.000582989
12604	0.000594059
12711	0.000496279
12818	0.00066601
12925	0.000749031
13032	0.000618042
13139	0.000675234
13246	0.000499969
13353	0.000354221
13460	0.000677079
13567	0.000667855
13674	0.000446466
13781	0.000619887
13888	0.000455691
13995	0.000586679
14102	0.000487054
14209	0.000619887
14316	0.000555316
14423	0.000597748
14530	0.000612508
14637	0.000446466
14744	0.000603283
14851	0.000629112
14958	0.000656785
15065	0.000579299
15172	0.000594059
15279	0.00057192
15386	0.000540556
15493	0.00047783
15600	0.000671545
15707	0.000680769
15814	0.000643871
15921	0.000505503
16028	0.000693683
16135	0.00056823
16242	0.000691839
16349	0.000542401
16456	0.000680769
16563	0.000557161
16670	0.000601438
16777	0.000614353
16884	0.000531332
16991	0.000614353
17098	0.000704753
17205	0.000813602
17312	0.000677079
17419	0.000601438
17526	0.000606973
17633	0.000606973
17740	0.000621732
17847	0.000625422
17954	0.000891088
18061	0.000725047
18168	0.000643871
18275	0.000701063
18382	0.000557161
18489	0.000728737
18596	0.000573765
18703	0.000437242
18810	0.000485209
18917	0.000713977
19024	0.000592214
19131	0.000616198
19238	0.000671545
19345	0.00057561
19452	0.000562695
19559	0.000693683
19666	0.000546091
19773	0.000701063
19880	0.000610663
19987	0.000555316
20094	0.000619887
20201	0.00066232
20308	0.000721357
20415	0.000581144
20522	0.000721357
20629	0.00075641
20736	0.000715822
20843	0.000802533
20950	0.000562695
21057	0.000708443
21164	0.00057192
21271	0.000701063
21378	0.000499969
21485	0.000599593
21592	0.000745341
21699	0.000612508
